sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,motor1,motor2
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.971429,1.000000,0.657143,0.714286,1.000000,1.000000,
0.971429,1.000000,0.257143,0.628571,1.000000,1.000000,
0.942857,1.000000,0.400000,0.257143,1.000000,1.000000,
0.914286,1.000000,0.571429,0.171429,1.000000,1.000000,
0.914286,1.000000,0.914286,0.771429,1.000000,1.000000,
0.914286,1.000000,1.000000,1.000000,1.000000,1.000000,
0.942857,1.000000,1.000000,1.000000,1.000000,1.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,0.228571,1.000000,1.000000,1.000000,
1.000000,1.000000,0.257143,1.000000,1.000000,1.000000,
1.000000,0.257143,1.000000,1.000000,1.000000,1.000000,
0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,-1,-1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,-1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,-1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
2.028571,7.285714,7.285714,7.285714,7.285714,7.285714,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
7.285714,7.285714,7.285714,7.285714,7.285714,7.285714,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.285714,1.000000,1.000000,
1.000000,1.000000,1.000000,0.285714,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.285714,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,0.257143,1.000000,1.000000,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,0.771429,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,0.742857,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,0.771429,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,0.771429,1,1
1.000000,1.000000,1.000000,1.000000,1.000000,0.942857,1,1
