x,y,motor1,motor2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
19,19,149.999,149.778,16.4299,22.503,26.5574,47.1144,252.752,157.229
19,20,149.999,149.829,16.6056,24.588,26.6511,47.569,250.958,112.237
19,21,149.995,149.872,16.2624,25.8378,25.835,46.9246,246.593,87.8549
19,22,149.971,149.91,15.515,25.9537,24.3988,45.3803,235.449,69.4842
19,23,149.875,149.835,14.533,24.2463,22.8415,43.0646,208.958,54.419
19,24,149.718,149.692,13.286,20.3794,21.1919,39.4087,154.676,40.0609
19,25,149.764,149.754,11.9738,14.8177,19.6462,34.4661,80.449,25.553
19,26,149.959,149.958,11.1849,10.9298,18.8505,31.1505,29.9801,17.5179
19,27,149.996,149.996,11.0176,10.088,18.6741,30.3926,18.3419,16.1181
19,28,149.979,149.979,11.0061,10.0418,18.3383,29.7029,16.5897,16.0559
19,29,149.088,149.088,10.9646,10.1671,18.2634,29.7311,17.9752,16.274
20,0,0.284821,-0.27434,0.0314371,0.0296376,0.038101,0.0597531,0.488557,0.479574
20,1,1.03949,-1.02092,0.0925488,0.0866511,0.142746,0.224936,1.75185,1.7587
20,2,2.55968,-2.49429,0.220419,0.21094,0.331339,0.535065,4.35342,4.35598
20,3,5.35793,-4.19169,0.457334,0.432223,0.682679,1.11395,9.10484,9.1006
20,4,10.0032,-4.81612,0.839682,0.792451,1.2641,2.04991,17.0063,17.0087
20,5,18.1242,-2.86039,1.49329,1.40779,2.2504,3.66899,30.8029,30.8024
20,6,32.1325,3.97467,2.61221,2.45455,3.95392,6.45858,54.6207,54.6222
20,7,54.3732,21.7573,4.43921,4.123,6.71641,11.1486,92.4277,92.2283
20,8,84.635,52.9082,6.81426,6.30707,10.3324,17.1032,143.88,143.115
20,9,119.235,98.0715,9.39285,8.68303,14.2963,24.0691,202.698,201.601
20,10,144.172,138.318,11.0203,10.3196,16.8461,28.1305,245.055,244.356
20,11,149.914,149.758,11.154,10.1957,17.1615,28.816,254.853,254.821
20,12,150,150,11,10,17,29,255,255
20,13,150,150,11,10,18,29,255,255
20,14,150,150,11,11,19,30,255,255
20,15,150,149.995,11.3245,11.22,18.8569,30.4478,254.999,254.749
20,16,150,149.936,12.7772,12.2215,20.2156,33.0899,254.955,249.18
20,17,149.998,149.837,14.4965,14.4625,22.6959,37.8732,254.7,223.533
20,18,149.997,149.826,15.9162,17.2285,25.2529,42.5357,254.242,163.567
20,19,149.999,149.937,17.1645,18.4444,27.4584,45.4743,254.324,95.472
20,20,150,149.988,17.619,18.2434,28.2042,46.0965,254.586,71.2427
20,21,150,149.989,17.0248,18.209,26.8336,44.2169,253.522,59.3082
20,22,149.997,149.991,15.9524,17.7464,24.5942,41.0472,249.811,41.5193
20,23,149.966,149.959,14.8717,17.0751,22.8867,38.655,238.313,32.3019
20,24,149.802,149.786,13.6825,16.104,21.3634,36.5276,204.026,28.0744
20,25,149.53,149.51,12.4896,14.22,20.0063,34.1271,137.947,23.6328
20,26,149.516,149.505,11.589,11.9958,19.0782,31.8856,70.6242,19.2373
20,27,149.517,149.513,11.1867,10.802,18.6683,30.7193,36.7632,17.1809
20,28,148.69,148.683,11.029,10.492,18.4203,30.2142,27.3303,16.7435
20,29,143.676,143.664,10.6785,10.409,17.8223,29.4741,26.7728,16.6989
21,0,0.167237,-0.151154,0.0190904,0.0203353,0.0230651,0.0410126,0.278589,0.273495
21,1,0.631477,-0.618432,0.062176,0.0586114,0.0894497,0.141482,1.06722,1.07011
21,2,1.66907,-1.60332,0.150942,0.142891,0.221005,0.359633,2.83671,2.83651
21,3,3.70537,-2.60382,0.319275,0.300661,0.478386,0.776462,6.30602,6.30183
21,4,7.30176,-2.48441,0.610624,0.58022,0.913789,1.49705,12.4026,12.4086
21,5,13.8684,0.128961,1.1316,1.06373,1.7121,2.79844,23.5684,23.5747
21,6,25.6944,7.20267,2.07531,1.94075,3.13817,5.13232,43.6731,43.6773
21,7,45.3023,23.8537,3.67191,3.4036,5.5574,9.23496,77.0132,76.8304
21,8,73.7705,52.4527,5.91038,5.46855,8.95162,14.8283,125.408,124.645
21,9,109.492,94.2944,8.61865,7.96364,13.0681,21.9919,186.138,184.892
21,10,139.746,134.617,10.7545,10.0994,16.2883,27.1548,237.516,236.459
21,11,149.549,149.236,11.3334,10.3941,17.0683,28.3934,254.228,254.103
21,12,149.999,149.998,11.4818,10.3286,16.8749,27.9035,254.999,254.997
21,13,150,150,12,10,16,26,255,255
21,14,150,150,11.4759,10.6918,17.5667,28.3536,255,254.981
21,15,149.999,149.991,11.482,11.0396,18.2437,29.4951,254.996,254.13
21,16,149.988,149.918,12.2852,11.8731,19.297,31.5673,254.937,244.25
21,17,149.967,149.805,13.8901,13.9864,21.7374,36.038,254.665,204.29
21,18,149.981,149.872,15.9352,16.576,25.1872,41.6664,254.469,128.842
21,19,149.999,149.99,17.5862,17.791,28.1508,45.8144,254.854,73.6771
21,20,150,150,18,18,29,47,255,70
21,21,150,150,17.2402,17.323,26.9865,43.9327,254.861,51.4456
21,22,150,150,16.2594,16.3502,24.4419,40.0291,254.584,25.5764
21,23,149.998,149.997,14.9445,15.1317,22.7363,37.3081,252.457,20.2836
21,24,149.925,149.921,13.6135,14.0773,21.1119,34.85,239.916,18.8561
21,25,149.35,149.33,12.7626,13.5259,20.0772,33.4786,199.586,19.6924
21,26,147.972,147.934,11.9752,12.6468,19.2131,32.1779,135.319,19.6809
21,27,145.835,145.807,11.3318,11.6806,18.5097,30.9287,82.7992,18.6286
21,28,141.008,140.968,10.7467,10.9751,17.7152,29.6076,55.5645,17.5965
21,29,129.207,129.171,9.79853,10.1833,16.2101,27.297,42.8196,16.2903
22,0,0.054598,-0.0438016,0.00731374,0.0125827,0.0105004,0.0124408,0.085889,0.0883881
22,1,0.274411,-0.263531,0.031649,0.0334482,0.0376614,0.0646878,0.468885,0.465391
22,2,0.889506,-0.835819,0.0783241,0.0779176,0.1239,0.193555,1.51595,1.51227
22,3,2.28913,-1.32307,0.192795,0.184252,0.298737,0.475916,3.89449,3.89035
22,4,4.92942,-0.772771,0.405709,0.383824,0.612326,0.999858,8.37108,8.3678
22,5,9.97498,1.95136,0.800674,0.757711,1.22413,1.99753,16.9567,16.9619
22,6,19.3754,8.36689,1.54667,1.45467,2.34481,3.84727,32.9322,32.9279
22,7,35.3908,22.4347,2.85185,2.64496,4.31894,7.19048,60.1636,60.0009
22,8,59.6543,46.0923,4.76935,4.41512,7.21673,11.9721,101.413,100.665
22,9,92.6595,81.514,7.32387,6.77119,11.0726,18.6711,157.519,156.055
22,10,126.998,121.376,9.90183,9.42784,14.8906,24.8401,215.807,213.84
22,11,146.237,145.114,11.3264,10.568,16.75,27.6894,248.578,247.79
22,12,149.902,149.867,11.7968,11.1241,16.8853,27.7499,254.831,254.769
22,13,150,150,12,12,17,28,255,255
22,14,149.99,149.986,11.8079,11.2165,17.0689,27.9028,254.983,254.831
22,15,149.898,149.844,11.7359,11.1496,17.7981,29.0246,254.812,251.719
22,16,149.689,149.511,12.3397,11.9984,19.0355,31.2784,254.383,234.14
22,17,149.644,149.424,13.7501,13.9103,21.3605,35.3229,254.026,185.147
22,18,149.872,149.784,15.5854,16.0347,24.4146,40.1677,254.297,114.021
22,19,149.992,149.986,16.9469,17.1713,26.7771,43.6284,254.772,69.2336
22,20,150,150,17.2437,17.3159,27.2189,44.2301,254.936,58.3283
22,21,150,150,16.4229,16.4775,24.8174,40.539,254.951,32.1745
22,22,150,150,17,17,25,41,255,20
22,23,150,150,13.8322,13.8162,21.5169,35.2111,254.869,13.4783
22,24,149.988,149.987,12.6283,12.5974,19.9899,32.7159,252.647,12.4982
22,25,149.419,149.405,12.4772,12.6488,19.5805,32.1909,235.532,15.5205
22,26,145.913,145.855,12.0031,12.5127,18.923,31.3667,188.136,18.2359
22,27,138.318,138.256,11.0977,11.7602,17.7416,29.6053,129.993,18.5787
22,28,126.348,126.262,9.92353,10.6187,16.0651,26.9261,86.1804,16.9665
22,29,108.656,108.594,8.43146,9.16326,13.7623,23.2081,58.2186,14.3695
23,0,0.006,0.0074,0.0071,0.0034,0.0034,0.0019,0.0058,0.0017
23,1,0.0711362,-0.06254,0.00992854,0.0137226,0.0112881,0.0152666,0.119502,0.114504
23,2,0.362359,-0.308429,0.0327883,0.0296083,0.0529148,0.0801646,0.616978,0.614783
23,3,1.19134,-0.395567,0.09769,0.0979817,0.154086,0.248565,2.02347,2.02039
23,4,3.02253,0.324746,0.247876,0.238266,0.371792,0.60163,5.12939,5.13674
23,5,6.69406,2.79055,0.53164,0.506336,0.809554,1.31766,11.3779,11.37
23,6,13.6703,8.04664,1.0769,1.01795,1.64481,2.69123,23.2415,23.2414
23,7,25.6813,18.886,2.05519,1.91028,3.11963,5.20551,43.6539,43.5208
23,8,44.2157,36.6107,3.54019,3.27199,5.3472,8.87312,75.1578,74.4594
23,9,70.812,63.4752,5.62697,5.20622,8.4941,14.3944,120.337,118.673
23,10,103.416,98.0891,8.16559,7.93312,12.2689,20.5565,175.654,172.391
23,11,131.33,128.782,10.3132,9.83188,15.2828,25.3439,223.176,220.105
23,12,145.71,145.033,11.4801,10.9434,16.6657,27.4448,247.669,246.039
23,13,149.013,148.839,11.8095,11.4067,16.9494,27.8551,253.308,252.458
23,14,148.656,148.398,11.7425,11.2268,17.1587,28.1591,252.681,249.886
23,15,147.606,147.125,11.8103,11.3481,17.762,29.2028,250.835,238.681
23,16,147.024,146.417,12.3927,12.2223,18.9469,31.2882,249.711,210.987
23,17,147.747,147.296,13.5507,13.7277,20.8629,34.4611,250.616,161.148
23,18,149.162,149.003,14.8719,15.2049,22.9424,37.6854,252.991,102.149
23,19,149.888,149.868,15.5893,15.8592,23.9283,39.0769,254.453,60.621
23,20,149.995,149.995,15.2709,15.4888,22.9279,37.3872,254.828,38.6491
23,21,150,150,14.4059,14.6603,20.8273,34.0167,254.957,23.1819
23,22,150,150,13.4227,13.6,19.7805,32.3327,254.994,15.9511
23,23,150,150,11,11,19,31,255,4.00006
23,24,149.998,149.998,11.6035,11.4121,18.7375,30.6489,254.733,10.1307
23,25,149.44,149.43,12.0159,11.8886,18.8399,30.8557,247.852,13.796
23,26,143.571,143.495,11.732,11.8439,18.3076,30.0733,214.044,16.746
23,27,129.115,129.011,10.4965,10.8002,16.5201,27.236,157.16,17.1845
23,28,109.568,109.425,8.77323,9.13977,13.9742,23.0836,104.375,14.8775
23,29,87.9563,87.8473,6.94066,7.30138,11.1752,18.4994,66.6042,11.5519
24,0,0.0062,0.0093,0.0059,0.0006,0.0046,0.0089,0.0078,0.0006
24,1,0.0042,0.0054,0.0056,0.0094,0.0088,0.0094,0.0092,0.0031
24,2,0.102636,-0.0626882,0.00969786,0.0123801,0.0195687,0.0220901,0.170314,0.174611
24,3,0.531902,0.0729608,0.0451807,0.0439243,0.0687521,0.108997,0.906656,0.902271
24,4,1.70901,0.819981,0.136748,0.13556,0.203556,0.340714,2.89726,2.9021
24,5,4.18167,2.90379,0.328993,0.309225,0.498587,0.813007,7.10685,7.10812
24,6,8.96688,6.98854,0.703167,0.663343,1.06632,1.74851,15.2468,15.2477
24,7,17.2571,14.7979,1.38748,1.27943,2.09153,3.50058,29.3288,29.2204
24,8,29.9915,27.0443,2.40996,2.22612,3.63609,6.04559,50.978,50.3612
24,9,48.4656,45.2001,3.87798,3.58511,5.84431,9.68894,82.3926,80.6921
24,10,73.5167,70.4962,5.87565,5.81413,8.8437,14.6051,124.895,120.592
24,11,99.9788,97.6282,7.96228,7.77101,11.9004,19.6024,169.889,163.462
24,12,121.138,119.573,9.63859,9.33347,14.2904,23.4948,205.814,197.94
24,13,131.876,130.777,10.5131,10.1765,15.5552,25.5417,224.059,214.653
24,14,134.734,133.735,10.8386,10.5543,16.1775,26.5369,228.833,213.314
24,15,135.185,134.173,11.1555,11.0374,16.8627,27.6373,229.477,198.239
24,16,136.904,136.003,11.8325,11.9592,18.0345,29.5234,232.147,170.315
24,17,141.024,140.425,12.9013,13.2278,19.7028,32.1958,238.747,130.463
24,18,145.942,145.689,13.9673,14.3456,21.2223,34.6193,247.161,86.8193
24,19,149.022,148.967,14.3841,14.7113,21.494,35.0381,252.744,51.6794
24,20,149.912,149.908,13.8942,14.2293,19.9907,32.5998,254.615,29.9185
24,21,149.999,149.999,13.068,13.621,17.548,28.6036,254.971,20.9883
24,22,150,150,13,14,16,26,255,22
24,23,150,150,11,10,17,28,255,17
24,24,149.994,149.994,11.4149,10.937,17.7336,29.0823,254.868,14.1347
24,25,148.845,148.833,11.775,11.5516,18.2126,29.8199,249.512,14.6496
24,26,139.04,138.96,11.2887,11.3398,17.4519,28.5411,218.218,16.2296
24,27,117.839,117.723,9.63371,9.89987,14.9955,24.4934,161.903,15.5886
24,28,92.9294,92.7784,7.54148,7.88446,11.8629,19.3339,106.882,12.5514
24,29,69.8797,69.7715,5.60093,5.93098,8.9109,14.5013,66.4212,9.04922
25,0,0.0018,0.006,0.0044,0.0054,0.0097,0.0058,0.0044,0.0006
25,1,0.0051,0.0095,0.003,0.0096,0.0009,0.0062,0.0068,0.0015
25,2,0.0174417,0.0190416,0.00595074,0.000882797,0.00476053,0.00378003,0.0240112,0.026511
25,3,0.223026,0.222128,0.0246027,0.0192923,0.0245666,0.0486281,0.369638,0.36834
25,4,0.905601,0.908385,0.0762027,0.0686178,0.107394,0.172317,1.53648,1.53976
25,5,2.50605,2.51254,0.198468,0.180766,0.294029,0.482611,4.26156,4.25949
25,6,5.61042,5.50729,0.434126,0.410593,0.657495,1.08788,9.53776,9.5391
25,7,10.8813,10.7401,0.86883,0.804286,1.31595,2.15976,18.4971,18.4112
25,8,18.8545,18.6781,1.51436,1.39892,2.28938,3.75242,32.0523,31.5428
25,9,30.3385,30.0036,2.44289,2.25444,3.68074,6.02901,51.5689,50.0517
25,10,46.5324,46.154,3.76202,3.48449,5.66489,9.29246,79.0203,74.562
25,11,65.2567,64.8586,5.27694,4.9179,7.93393,13.0043,110.843,102.559
25,12,83.2767,82.8835,6.75637,6.32018,10.1238,16.5926,141.369,128.043
25,13,96.102,95.7132,7.84334,7.35836,11.7693,19.2794,163.097,144.098
25,14,103.933,103.542,8.60734,8.10724,12.9712,21.2369,176.226,147.407
25,15,109.64,109.247,9.32243,8.84221,14.1181,23.0968,185.748,139.112
25,16,116.543,116.182,10.2634,9.84869,15.5844,25.4687,197.123,121.603
25,17,125.959,125.683,11.4774,11.1762,17.3967,28.4049,212.656,97.243
25,18,136.396,136.238,12.6745,12.5319,19.0556,31.0928,230.455,70.1079
25,19,144.684,144.624,13.3517,13.3913,19.7024,32.1416,244.951,45.593
25,20,148.841,148.829,13.2585,13.4868,18.9078,30.8494,252.552,28.4146
25,21,149.904,149.903,12.8066,13.2088,17.4745,28.5059,254.721,20.9431
25,22,149.994,149.994,12.416,12.7483,16.8167,27.451,254.967,19.3938
25,23,149.991,149.991,11.6993,11.3888,17.1325,28.0824,254.948,17.1919
25,24,149.711,149.71,11.6402,11.2586,17.5623,28.7902,254.062,15.9558
25,25,145.307,145.287,11.5714,11.2965,17.6184,28.8467,242.98,15.8663
25,26,128.635,128.565,10.4635,10.2437,16.0245,26.2041,204.724,15.5504
25,27,102.356,102.265,8.40404,8.20037,12.9597,21.1664,148.493,13.2952
25,28,75.9249,75.8221,6.21992,6.03273,9.6741,15.7784,96.8219,9.79246
25,29,54.1979,54.0972,4.40341,4.24266,6.90934,11.2613,59.4414,6.58855
26,0,0.0035,0.0093,0.0061,0.0012,0.0048,0.0056,0.0026,0.0095
26,1,0.0083,0.0088,0.0095,0.0033,0.0057,0.0034,0.0058,0.0063
26,2,0.0122892,0.00958937,0.00768291,0.00323918,0.0100464,0.0097736,0.0186018,0.0175019
26,3,0.15646,0.152664,0.0130709,0.0118948,0.0194432,0.0311243,0.25894,0.256242
26,4,0.616122,0.618014,0.054237,0.0516279,0.0715599,0.116107,1.04939,1.05098
26,5,1.70489,1.7034,0.131403,0.125566,0.196883,0.331378,2.88447,2.88981
26,6,3.70844,3.71536,0.293934,0.266145,0.439362,0.718299,6.3089,6.3088
26,7,6.90197,6.90789,0.553816,0.510539,0.832512,1.37071,11.7313,11.6694
26,8,11.5722,11.5779,0.927115,0.857704,1.4078,2.2977,19.6713,19.2735
26,9,18.1488,18.0476,1.45693,1.35469,2.20525,3.61583,30.8451,29.6557
26,10,27.7771,27.6555,2.25933,2.10683,3.42925,5.60885,47.1507,43.2964
26,11,39.3837,39.2292,3.22806,3.01722,4.87975,7.99228,66.8575,58.8506
26,12,51.8476,51.6764,4.27885,4.02402,6.46203,10.5805,87.9212,73.6495
26,13,62.4358,62.2402,5.20341,4.91089,7.86451,12.8726,105.825,84.3344
26,14,71.4652,71.2446,6.05337,5.74632,9.16691,15.0048,120.932,88.7463
26,15,80.1325,79.8954,6.94596,6.64713,10.5362,17.2245,135.452,86.5691
26,16,90.3612,90.1297,8.02833,7.76251,12.174,19.8901,152.411,78.9134
26,17,103.144,102.942,9.34023,9.14142,14.1141,23.0456,173.601,67.2651
26,18,117.66,117.513,10.7268,10.6162,16.0722,26.2323,198.2,53.5232
26,19,131.48,131.393,11.8587,11.8603,17.5058,28.571,221.921,39.8938
26,20,141.634,141.595,12.4445,12.5584,17.9803,29.3515,239.647,28.861
26,21,146.881,146.867,12.5044,12.683,17.7089,28.9175,249.026,22.2895
26,22,148.51,148.504,12.28,12.3785,17.4112,28.4551,251.995,19.421
26,23,148.141,148.135,11.9532,11.8494,17.3863,28.4515,251.154,17.9313
26,24,144.462,144.446,11.5869,11.3817,17.2475,28.2357,243.633,17.0114
26,25,132.241,132.201,10.7102,10.5125,16.1597,26.4433,219.089,15.9991
26,26,109.495,109.423,8.97253,8.80452,13.6583,22.333,174.255,13.918
26,27,82.7142,82.6266,6.82256,6.67744,10.4668,17.0957,122.978,10.7467
26,28,58.9837,58.8911,4.86369,4.73731,7.5155,12.2583,79.7136,7.45574
26,29,40.8218,40.7431,3.34832,3.24403,5.21468,8.49625,49.0818,4.89398
27,0,0.0021,0.004,0.0036,0.0048,0.003,0.0047,0.0063,0.0031
27,1,0.0024,0.0084,0.0048,0.0098,0.0054,0.0093,0.0074,0.0031
27,2,0.010108,0.00970798,0.00639377,0.00386711,0.00715408,0.00537478,0.00881377,0.00891377
27,3,0.0997283,0.0969301,0.0159409,0.0161694,0.0119707,0.0201215,0.163042,0.16604
27,4,0.406328,0.403934,0.0386895,0.0377908,0.0544916,0.0800799,0.682669,0.681073
27,5,1.11084,1.11511,0.0849716,0.0872225,0.134642,0.219381,1.88492,1.88611
27,6,2.37402,2.37756,0.188338,0.170577,0.278815,0.463243,4.0321,4.03555
27,7,4.11925,4.11157,0.329818,0.299712,0.493039,0.808635,6.99131,6.99705
27,8,6.60855,6.60129,0.534844,0.492963,0.797593,1.29906,11.2275,10.9865
27,9,10.1048,10.1056,0.81705,0.753991,1.22846,2.00969,17.1713,16.3243
27,10,15.5379,15.5355,1.27398,1.19373,1.92825,3.15883,26.4088,23.3705
27,11,22.3527,22.3563,1.85595,1.75043,2.80614,4.59006,37.9993,31.2798
27,12,30.282,30.2825,2.54334,2.40558,3.83874,6.27196,51.4718,38.9549
27,13,37.7215,37.7271,3.20239,3.04895,4.83966,7.91377,64.0658,44.9218
27,14,45.2505,45.2497,3.90227,3.73489,5.90228,9.64589,76.6778,48.2024
27,15,53.5334,53.5339,4.70144,4.53472,7.11021,11.621,90.5865,48.4485
27,16,63.6715,63.6733,5.686,5.5367,8.58854,14.0246,107.402,46.0526
27,17,76.2801,76.2817,6.88164,6.76277,10.3598,16.9075,128.295,41.7445
27,18,91.0197,91.02,8.21349,8.13378,12.2831,20.0498,153.088,36.3603
27,19,106.495,106.494,9.50762,9.48105,14.0821,22.9872,179.276,30.7263
27,20,120.207,120.207,10.524,10.5485,15.4155,25.1691,202.621,25.6821
27,21,129.71,129.71,11.1021,11.1474,16.1221,26.3324,218.868,21.9123
27,22,133.754,133.754,11.2129,11.2234,16.2936,26.6294,225.666,19.4565
27,23,131.909,131.91,10.8953,10.8322,15.9997,26.1635,221.956,17.7026
27,24,122.931,122.931,10.098,9.98137,15.0248,24.5726,205.215,15.9311
27,25,105.883,105.882,8.71602,8.59258,13.1092,21.4366,173.658,13.6213
27,26,83.5406,83.5391,6.91208,6.80143,10.4817,17.1294,132.616,10.7112
27,27,61.2848,61.2838,5.08766,4.99533,7.77048,12.6909,92.385,7.64431
27,28,42.9831,42.9852,3.56441,3.48651,5.48484,8.94683,60.3112,5.15851
27,29,29.4243,29.4283,2.43366,2.37046,3.76375,6.14368,37.7319,3.44267
28,0,0.0008,0.0021,0.0065,0,0.0094,0.0007,0.0064,0.0058
28,1,0.0051,0.0008,0.004,0.0023,0.009,0.005,0.0047,0.0021
28,2,0.00332287,0.00982277,0.00367029,0.00735475,0.00796314,0.00274906,0.0137488,0.00604888
28,3,0.0614428,0.0683401,0.00480195,0.0073144,0.0127384,0.0182871,0.103203,0.108701
28,4,0.261389,0.259892,0.0259043,0.0265793,0.0373644,0.0508162,0.43341,0.432412
28,5,0.664585,0.668966,0.0559315,0.0500747,0.0797889,0.126475,1.12807,1.12748
28,6,1.32476,1.32546,0.101339,0.0995017,0.153701,0.253062,2.24639,2.24113
28,7,2.14569,2.14391,0.16722,0.157908,0.253365,0.414864,3.63412,3.63569
28,8,3.26251,3.26731,0.251929,0.237362,0.384716,0.635479,5.54503,5.48624
28,9,4.90812,4.90464,0.38835,0.366747,0.585277,0.96184,8.33813,7.98778
28,10,7.80133,7.80313,0.632332,0.600585,0.973255,1.58995,13.2634,11.2848
28,11,11.6162,11.6161,0.95645,0.923724,1.47187,2.4043,19.7553,14.8991
28,12,16.4182,16.4181,1.37486,1.3314,2.10303,3.43965,27.9171,18.4493
28,13,21.1233,21.1221,1.78907,1.73958,2.73224,4.47324,35.8965,21.292
28,14,26.397,26.3949,2.27587,2.22317,3.47213,5.67009,44.7642,23.098
28,15,32.7336,32.7388,2.86535,2.82247,4.36207,7.13139,55.4244,23.7115
28,16,40.7905,40.7889,3.61811,3.57581,5.48822,8.971,68.7755,23.3245
28,17,50.8732,50.8756,4.53917,4.51299,6.86061,11.2047,85.4692,22.2567
28,18,62.7588,62.7578,5.5983,5.58491,8.40914,13.7252,105.386,20.8443
28,19,75.6244,75.6282,6.69469,6.69147,9.97559,16.2925,127.004,19.3473
28,20,87.7086,87.7093,7.65998,7.66758,11.3397,18.5173,147.312,17.9063
28,21,96.7245,96.7248,8.31684,8.32516,12.2582,20.026,162.396,16.5736
28,22,100.581,100.582,8.5233,8.51472,12.569,20.5418,168.592,15.2541
28,23,97.9652,97.9643,8.21599,8.1779,12.1746,19.9015,163.515,13.7497
28,24,88.6652,88.6646,7.39306,7.33208,11.0408,18.0477,146.699,11.8674
28,25,74.1387,74.1411,6.17774,6.10993,9.2897,15.1837,120.698,9.61382
28,26,57.4945,57.4947,4.79204,4.73001,7.26172,11.8633,91.1317,7.23262
28,27,41.9951,41.9903,3.50272,3.4546,5.33971,8.72337,63.9263,5.08159
28,28,29.5344,29.5309,2.46645,2.41711,3.77686,6.16913,42.5398,3.50424
28,29,20.3247,20.3251,1.69171,1.65165,2.60395,4.25358,27.2989,2.40309
29,0,0.0065,0.0014,0.0018,0.0031,0.0051,0.0058,0.0053,0.0018
29,1,0.0058,0.0052,0.0094,0.0073,0.0089,0.0085,0.0027,0.0044
29,2,0.0109916,0.0102916,0.00599467,0.00278609,0.00744633,0.00384969,0.0115958,0.00659582
29,3,0.0374066,0.0406058,0.00918677,0.00359099,0.00418038,0.0139109,0.0633213,0.0681201
29,4,0.139796,0.134601,0.0195573,0.0129435,0.0240908,0.0294711,0.228581,0.228282
29,5,0.316761,0.311571,0.0256574,0.0304908,0.0387486,0.0635119,0.525131,0.524831
29,6,0.573028,0.577809,0.0486898,0.0418081,0.0684945,0.113706,0.972752,0.970859
29,7,0.886547,0.879389,0.0712321,0.0716647,0.110645,0.173333,1.49715,1.49884
29,8,1.31596,1.3118,0.100221,0.101502,0.161098,0.254985,2.2247,2.23094
29,9,1.94573,1.95027,0.159365,0.146256,0.231556,0.381647,3.31305,3.21323
29,10,3.35869,3.36054,0.281943,0.267065,0.434755,0.702055,5.7155,4.56885
29,11,5.43784,5.4362,0.467167,0.44847,0.713309,1.15882,9.24877,6.02645
29,12,8.27207,8.27528,0.71657,0.700889,1.08961,1.78187,14.0578,7.48621
29,13,11.0888,11.0898,0.974389,0.948812,1.47451,2.41095,18.8533,8.68167
29,14,14.4433,14.4378,1.28053,1.25913,1.93859,3.17009,24.5426,9.54777
29,15,18.6975,18.6993,1.67284,1.6512,2.53656,4.13898,31.7851,10.0585
29,16,24.1964,24.1937,2.17967,2.16596,3.29196,5.37128,41.0314,10.2942
29,17,31.0697,31.0675,2.79341,2.78385,4.20719,6.87736,52.5621,10.385
29,18,39.1154,39.1185,3.50308,3.49804,5.25673,8.57864,66.1605,10.4044
29,19,47.7837,47.7848,4.24138,4.24568,6.334,10.3364,80.787,10.4027
29,20,55.9,55.9002,4.90314,4.91096,7.29319,11.9115,94.4694,10.3279
29,21,61.8917,61.8912,5.36524,5.36419,7.95443,12.9977,104.512,10.0735
29,22,64.2184,64.2169,5.50376,5.49819,8.16433,13.3416,108.297,9.52993
29,23,61.9621,61.9618,5.2651,5.24749,7.83464,12.8038,104.248,8.62292
29,24,55.3319,55.3324,4.68039,4.65259,6.98987,11.4251,92.713,7.35095
29,25,45.7251,45.7229,3.86443,3.83433,5.79357,9.46459,76.1008,5.86318
29,26,35.196,35.1985,2.9722,2.9517,4.47696,7.31696,57.9612,4.37992
29,27,25.5475,25.5449,2.16619,2.14644,3.26981,5.33816,41.4195,3.09943
29,28,17.7891,17.7893,1.50732,1.49043,2.28541,3.73734,28.2272,2.15926
29,29,12.0238,12.02,1.01975,1.00959,1.5538,2.537,18.5568,1.46114
