x,y,motor1,motor2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
11,1,-3.76335,11.4585,0.934493,0.898465,1.4833,2.40169,1.05242,17.839
11,2,-4.80414,21.3114,1.78589,1.74244,2.8382,6.75125,2.34473,33.2603
11,3,-6.25986,36.7685,3.29447,5.98392,5.19746,14.3596,3.89975,58.0326
11,4,-7.65102,61.1691,5.49578,9.72797,8.69419,26.9336,11.8916,97.8956
11,5,-12.1365,92.4177,8.22093,16.9804,13.031,38.8037,23.5659,148.422
11,6,-25.1572,122.537,10.7759,20.7701,16.9739,48.4645,31.335,198.924
11,7,-47.4698,141.863,12.2182,21.8144,19.0791,52.0321,30.9581,234.933
11,8,-69.3197,148.75,12.5206,20.7377,19.3493,50.3564,27.593,249.905
11,9,-69.8783,149.817,12.681,22.2444,19.5855,53.6077,28.2752,252.932
11,10,-20.5231,149.876,13.8551,34.7226,21.9057,78.5812,42.1449,252.519
11,11,51.2723,149.851,15.5817,59.0801,25.2719,119.503,73.7678,251.844
11,12,104.765,149.79,16.6767,87.3269,27.6471,150.452,117.921,252.001
11,13,132.586,149.666,16.5524,113.597,28.3592,153.806,166.2,252.697
11,14,143.99,149.622,15.5098,140.742,27.9786,129.307,207.16,253.397
11,15,147.761,149.496,14.6691,156.092,27.4659,97.6303,230.586,253.721
11,16,148.855,148.966,15.0188,120.08,27.0194,78.5895,240.139,253.541
11,17,149.53,148.403,15.5653,63.5062,26.5604,60.3931,248.028,253.764
11,18,149.838,147.905,15.4148,32.5482,25.8721,49.4476,252.304,254.17
11,19,149.921,146.222,14.5071,21.6003,23.6839,42.3961,253.63,254.295
11,20,150,143.457,13.175,15.9742,21.0286,36.1987,254.329,254.437
11,21,149.997,139.37,12.3136,13.212,19.3321,32.5595,254.676,254.56
11,22,149.959,131.005,11.9961,12.1689,18.5343,31.004,254.7,254.47
11,23,149.519,110.891,11.9969,12.0395,18.2612,30.5246,253.978,253.411
11,24,146.696,73.7178,11.9655,11.9785,18.0053,30.0849,249.281,247.876
11,25,136.992,30.2798,11.3704,11.5776,16.9963,27.9448,232.798,230.47
11,26,117.121,-3.10183,9.84494,9.02028,14.6412,23.9888,199.103,196.86
11,27,89.6158,-20.6775,7.5549,6.94553,11.216,18.3615,152.344,151.864
11,28,61.9324,-25.1939,5.22324,4.81819,7.7503,12.6813,105.281,105.28
11,29,39.1149,-22.1302,3.26606,3.04809,4.85863,7.94964,66.4866,66.4929
12,0,-2.68423,6.5704,0.539706,0.51501,0.850726,1.3757,0.605791,10.7123
12,1,-3.88355,11.8383,0.983252,0.941424,1.55956,2.525,1.04259,18.986
12,2,-4.77608,22.2493,1.89417,1.8538,3.01866,7.35097,2.41179,35.7678
12,3,-5.81052,38.7931,3.52868,6.56109,5.60314,15.8394,4.04376,62.9249
12,4,-6.5828,64.7369,5.91421,10.6498,9.39159,29.4708,12.0963,105.987
12,5,-10.6185,97.275,8.79368,18.0556,14.0082,42.2016,22.7037,159.772
12,6,-23.1656,127.485,11.3791,21.5575,18.0347,51.804,28.4228,211.284
12,7,-44.9378,145.001,12.6339,21.5724,19.866,53.5469,26.3859,243.728
12,8,-69.9544,149.671,12.6033,18.8998,19.5634,48.323,22.3946,253.661
12,9,-94.3753,149.998,12.1553,16.3038,18.538,42.1287,20.6742,254.826
12,10,-7.45777,149.987,14.171,31.9899,22.6359,80.23,32.3697,254.526
12,11,72.2621,149.974,16.393,58.4821,26.6623,134.945,59.0947,254.344
12,12,119.033,149.954,17.8305,88.4503,29.1928,177.234,98.7757,254.416
12,13,139.447,149.873,17.6958,111.247,29.6573,185.819,151.01,254.584
12,14,146.72,149.831,16.0531,136.374,28.5688,157.931,202.537,254.725
12,15,149.11,149.805,13.811,195.694,27.5739,92.3636,236.308,254.843
12,16,148.96,148.66,14.5952,152.789,27.4184,95.0086,234.226,254.485
12,17,149.233,145.729,15.0257,95.1485,26.5445,77.4578,240.256,254.158
12,18,149.593,141.462,14.8895,52.2696,25.2297,58.9822,247.232,254.154
12,19,149.79,134.333,14.262,30.9881,23.4009,47.1844,251.059,254.244
12,20,149.999,122.219,13.4476,20.8747,21.4214,39.5796,253.032,254.339
12,21,149.99,103.473,12.8596,16.0728,19.9663,35.0876,254.007,254.415
12,22,149.922,75.8557,12.6151,13.9461,19.1659,32.8352,254.255,254.302
12,23,149.484,38.8766,12.5613,13.0678,18.7671,31.6533,253.775,253.44
12,24,147.432,-0.865791,12.4232,12.3914,18.3865,30.7103,250.552,249.659
12,25,140.66,-32.2527,11.8824,11.8502,17.5403,28.7917,239.055,237.709
12,26,125.211,-48.7809,10.5984,9.69584,15.6375,25.6105,212.855,211.48
12,27,100.526,-51.167,8.49582,7.81189,12.5605,20.5541,170.893,170.548
12,28,72.2122,-44.4031,6.09571,5.63285,9.02624,14.7616,122.755,122.754
12,29,46.8779,-33.5691,3.92913,3.65593,5.83548,9.54023,79.6891,79.6901
13,0,-2.57071,6.43231,0.531887,0.516896,0.850883,1.36335,0.57093,10.713
13,1,-3.63392,11.5784,0.976333,0.940319,1.55747,2.51834,0.981405,19.0572
13,2,-4.01729,21.9698,1.89921,1.87982,3.04953,7.62581,2.3517,36.1431
13,3,-3.9211,38.6042,3.58688,6.86807,5.72214,16.6602,3.94184,63.8503
13,4,-2.58601,64.5817,6.02671,11.1893,9.63251,30.9735,11.8185,107.313
13,5,-2.80821,96.9695,8.98556,18.8455,14.4324,44.7442,21.6317,161.364
13,6,-8.08301,127.085,11.7006,22.8112,18.7742,55.8762,26.7878,212.725
13,7,-17.3292,144.68,13.1772,23.538,21.1286,59.8708,25.0313,244.428
13,8,-21.2044,149.531,13.5422,22.294,21.7497,58.8767,21.5021,253.814
13,9,2.27394,149.978,14.0453,23.8131,22.8874,64.6296,20.4854,254.841
13,10,63.1083,149.996,15.4782,33.5048,25.7707,91.9172,25.7656,254.904
13,11,108.026,149.996,17.2908,56.5873,28.3769,150.75,46.3511,254.905
13,12,134.601,149.994,19.0137,87.7437,30.6337,202.724,73.6115,254.929
13,13,144.571,149.937,19.643,114.693,31.7609,215.322,116.973,254.944
13,14,148.448,149.908,17.4597,94.8482,29.1478,211.067,193.438,254.962
13,15,148.619,149.448,16.056,139.422,28.6529,157.192,208.521,254.911
13,16,148.694,147.183,15.4328,141.921,28.0063,125.472,218.771,254.759
13,17,148.874,139.389,15.1991,107.242,26.7808,98.8807,228.51,254.491
13,18,149.264,124.237,14.7803,67.1995,25.0097,72.6447,239.289,254.343
13,19,149.591,100.733,14.2171,40.2276,23.1369,54.1983,246.786,254.37
13,20,149.997,67.1995,13.6944,25.5286,21.4674,43.0923,251.11,254.483
13,21,149.991,25.7235,13.3781,18.1586,20.2433,36.8672,253.308,254.619
13,22,149.958,-17.0052,13.2586,14.7121,19.4952,33.6639,254.127,254.658
13,23,149.788,-53.6904,13.1388,13.1692,19.0056,31.8963,254.33,254.401
13,24,148.959,-79.5554,12.858,12.2636,18.5647,30.7792,253.198,252.927
13,25,145.522,-93.1053,12.3614,11.8063,17.9692,29.468,247.355,246.883
13,26,135.022,-93.8592,11.3786,10.393,16.661,27.2995,229.538,228.9
13,27,113.487,-82.9056,9.53817,8.77573,14.0495,23.0085,192.926,192.708
13,28,84.1995,-65.1004,7.07263,6.54583,10.4642,17.121,143.135,143.137
13,29,55.628,-45.9365,4.65058,4.33968,6.91028,11.2994,94.5657,94.5655
14,0,-2.27501,5.98112,0.506307,0.491215,0.805173,1.29584,0.507575,10.1614
14,1,-3.11411,10.6915,0.912077,0.892338,1.46847,2.37522,0.862202,18.0383
14,2,-2.81844,20.4473,1.80339,1.78962,2.90249,7.494,2.15981,34.3416
14,3,-1.29973,36.151,3.43803,6.8527,5.51474,16.6397,3.61787,60.7447
14,4,2.77508,60.6864,5.80805,11.2509,9.35295,31.1247,11.0811,101.95
14,5,7.88567,91.5964,8.75107,19.1887,14.192,45.9096,20.3407,153.748
14,6,12.7498,121.739,11.6682,24.2058,18.9798,59.7394,25.9494,204.868
14,7,19.8692,141.597,13.6634,26.7198,22.3778,68.5369,25.3634,239.721
14,8,38.4159,148.798,14.6624,27.1543,24.3433,72.7586,21.5756,252.745
14,9,78.4937,149.941,15.4581,27.8049,26.2766,77.6801,17.6704,254.875
14,10,124.518,150,16.2055,27.8458,28.2546,80.6009,13.6182,254.996
14,11,129.958,149.999,17.7118,53.4754,29.2744,157.788,38.0325,254.991
14,12,144.391,150,19.0066,70.9351,30.3297,224.688,54.4961,254.995
14,13,147.523,149.957,23.0388,156.448,36.0448,234.547,59.416,254.993
14,14,147.8,149.725,20.1323,128.504,32.5315,218.294,128.607,254.978
14,15,148.057,148.482,18.0128,125.51,30.3084,188.881,171.882,254.933
14,16,148.147,142.763,16.6972,124.87,28.8252,153.106,195.34,254.798
14,17,148.435,125.182,15.7446,102.813,26.9942,116.768,214.271,254.577
14,18,148.953,91.1498,14.9178,69.8798,24.788,83.1466,231.068,254.467
14,19,149.442,43.6496,14.2645,42.5766,22.7372,58.5896,243.034,254.561
14,20,149.994,-10.1316,13.8914,25.8744,21.1904,43.9601,250.036,254.724
14,21,149.996,-60.0141,13.8151,17.5045,20.1963,36.514,253.304,254.852
14,22,149.993,-96.7823,13.8605,13.9927,19.5906,33.205,254.417,254.92
14,23,149.973,-118.225,13.6484,12.6069,19.0471,31.5171,254.803,254.915
14,24,149.836,-128.596,13.0646,11.8332,18.4399,30.3343,254.717,254.68
14,25,148.839,-131.818,12.4773,11.4561,17.9457,29.4526,253.018,252.932
14,26,143.342,-126.632,11.8535,10.8171,17.2918,28.3831,243.682,243.473
14,27,125.974,-109.775,10.436,9.61729,15.3681,25.1973,214.155,214.034
14,28,96.1725,-84.1696,8.00562,7.42877,11.8564,19.4108,163.493,163.495
14,29,64.2046,-57.5752,5.34767,4.9953,7.9529,13.004,109.15,109.149
15,0,-1.78306,5.39075,0.458228,0.443728,0.7356,1.18978,0.449621,9.15709
15,1,-2.28762,9.50194,0.817859,0.80219,1.32591,2.16403,0.733898,16.1521
15,2,-1.34275,18.1716,1.63133,1.63296,2.64002,7.02319,1.89713,30.7719
15,3,1.4553,32.1461,3.13033,6.51494,5.05188,15.7935,3.16919,54.3706
15,4,7.80328,54.0502,5.30936,10.7882,8.60503,29.7703,10.01,91.138
15,5,17.2288,82.1887,8.09068,18.7833,13.2309,44.9389,18.739,138.335
15,6,29.7789,111.664,11.1144,24.8909,18.2625,61.1973,25.2489,188.088
15,7,46.9932,134.629,13.6216,29.556,22.5806,75.1291,26.7953,227.864
15,8,71.375,146.268,15.1977,32.0428,25.5195,84.6426,24.3099,248.39
15,9,100.893,149.534,16.0836,33.7924,27.379,92.485,21.2868,254.182
15,10,122.783,149.95,16.825,39.8708,28.6098,110.917,23.8206,254.921
15,11,134.01,149.98,18.1288,60.1155,29.8567,163.341,38.5453,254.982
15,12,142.463,149.977,19.8233,90.2818,31.6847,211.278,52.6866,254.996
15,13,145.918,149.788,21.4595,127.497,33.9167,225.895,66.8264,254.997
15,14,146.847,148.988,20.8459,132.513,33.3385,218.973,101.554,254.986
15,15,147.13,145.24,19.1332,124.634,31.3572,196.803,142.2,254.921
15,16,147.385,132.026,17.5258,114.089,29.2477,163.052,174.94,254.729
15,17,147.902,99.6786,16.1209,92.2633,26.8089,122.925,202.787,254.505
15,18,148.663,46.1662,14.9807,63.2005,24.2557,85.1353,225.859,254.536
15,19,149.369,-16.9573,14.2457,38.1622,22.1643,57.6017,241.711,254.786
15,20,149.985,-73.7053,13.9869,22.7369,20.856,42.0622,250.358,254.954
15,21,149.997,-113.365,14.1279,15.6692,20.2172,35.2871,253.805,254.993
15,22,149.999,-134.539,14.4146,13.24,19.8653,32.92,254.732,254.999
15,23,149.999,-142.819,14.235,12.3782,19.3171,31.6476,254.951,254.999
15,24,149.993,-145.456,13.0629,11.5585,18.2773,29.9486,254.988,254.987
15,25,149.872,-146.277,12.1514,10.9995,17.5074,28.7939,254.782,254.777
15,26,147.795,-142.676,11.8702,10.8473,17.3585,28.5676,251.252,251.209
15,27,134.78,-127.086,10.9713,10.1435,16.2073,26.6108,229.126,229.078
15,28,105.321,-98.1431,8.67807,8.08507,12.8949,21.1241,179.044,179.044
15,29,70.7006,-66.3386,5.85418,5.49098,8.73543,14.288,120.188,120.19
16,0,-1.30396,4.62265,0.39516,0.394693,0.642134,1.04218,0.367211,7.85767
16,1,-1.46354,8.08939,0.707587,0.697021,1.15226,1.87909,0.599815,13.7385
16,2,-0.0889503,15.372,1.4013,1.41068,2.28379,6.25839,1.59262,26.1278
16,3,3.42051,27.1194,2.70673,5.88594,4.38204,14.2175,2.64515,46.0397
16,4,10.8328,45.5995,4.58937,9.81883,7.47557,26.9726,8.68853,77.0244
16,5,22.1644,69.813,7.06206,17.4611,11.6094,41.4883,16.7161,117.644
16,6,37.9256,96.9865,9.95349,24.1853,16.4405,58.6979,23.9673,163.383
16,7,58.5247,121.727,12.7415,30.8095,21.1869,76.5422,28.3309,205.854
16,8,82.4003,138.511,14.8936,36.3822,24.9527,92.5954,29.4014,235.114
16,9,105.055,146.417,16.2566,41.7962,27.3529,108.13,29.6223,248.92
16,10,121.685,148.878,17.2551,51.077,28.8345,131.075,33.7658,253.266
16,11,132.593,149.463,18.4066,68.5658,30.1568,166.617,43.942,254.396
16,12,139.752,149.446,19.6814,92.2941,31.627,198.827,56.4211,254.719
16,13,143.465,148.507,20.5459,113.881,32.7474,212.671,72.2872,254.758
16,14,144.971,145.482,20.3121,121.517,32.5299,208.752,97.7907,254.582
16,15,145.562,135.987,19.1236,116.009,30.9992,189.251,130.991,254.089
16,16,146.012,111.822,17.5624,101.565,28.6938,156.484,165.409,253.34
16,17,146.788,65.8591,16.024,78.8817,25.9912,116.675,197.571,252.914
16,18,147.983,2.27685,14.8063,52.9978,23.4385,79.702,224.18,253.39
16,19,149.148,-61.7757,14.0992,31.8435,21.6039,53.5082,242.07,254.33
16,20,149.933,-109.325,13.9205,19.4981,20.6937,39.7353,251.135,254.873
16,21,149.996,-135.261,14.1365,14.4886,20.4699,34.6739,254.226,254.992
16,22,150,-145.532,14.556,13.1316,20.4665,33.4642,254.877,255
16,23,150,-148.603,15.1451,12.7311,20.1249,32.8245,254.986,255
16,24,150,-148.895,12.959,11.5973,18.4353,30.0754,255,255
16,25,149.994,-149.413,11.6068,10.5663,16.8914,27.8162,254.99,254.99
16,26,149.014,-147.264,11.7589,10.8117,17.3221,28.5316,253.324,253.312
16,27,138.103,-134.095,11.1323,10.3648,16.5598,27.1951,234.776,234.748
16,28,108.916,-104.509,8.91674,8.3611,13.3262,21.8305,185.156,185.156
16,29,73.1192,-70.269,6.03608,5.68474,9.03866,14.7828,124.299,124.299
17,0,-0.892748,3.79866,0.330802,0.323651,0.538614,0.867018,0.295813,6.45948
17,1,-0.822326,6.55868,0.576552,0.575229,0.950534,1.55728,0.46583,11.1557
17,2,0.756011,12.4404,1.14503,1.15988,1.88294,5.31597,1.291,21.1445
17,3,4.36663,21.8097,2.22023,5.07209,3.6132,12.1601,2.11654,37.078
17,4,11.6219,36.5499,3.75784,8.46867,6.14797,23.121,7.24864,61.782
17,5,22.6291,56.1105,5.80357,15.3034,9.57322,35.9385,14.2907,94.5951
17,6,37.9502,79.1925,8.32367,21.877,13.7706,52.1163,21.6587,133.361
17,7,57.7118,102.734,11.0201,29.4187,18.2953,70.991,28.1871,173.545
17,8,79.7956,122.308,13.479,37.3653,22.4479,91.028,33.0835,207.567
17,9,100.415,135.363,15.3943,45.9499,25.6278,111.861,37.2688,230.409
17,10,116.479,142.102,16.8206,56.828,27.8148,135.389,43.1029,242.617
17,11,127.653,144.801,17.9955,71.4779,29.3925,161.524,52.0363,248.181
17,12,134.907,144.928,18.9536,88.1579,30.5909,183.306,63.9676,250.458
17,13,139.016,142.003,19.4376,101.477,31.1778,192.876,80.1505,250.963
17,14,140.891,134.45,19.1647,105.963,30.7631,187.915,102.615,250.217
17,15,141.579,117.361,18.1658,100.047,29.27,168.803,131.274,248.581
17,16,142.094,84.3364,16.7671,85.3103,27.0085,138.372,163.21,246.966
17,17,143.338,32.8842,15.3822,64.7799,24.5143,103.105,194.793,246.877
17,18,145.596,-29.5698,14.3491,43.491,22.3973,71.377,222.098,249.094
17,19,148.043,-86.7583,13.8046,26.8923,21.0798,49.3727,241.319,252.304
17,20,149.644,-124.838,13.6725,17.5542,20.6102,38.2263,251.208,254.365
17,21,149.967,-142.451,13.7568,14.0571,20.7268,34.599,254.355,254.942
17,22,149.999,-148.082,13.8496,13.3304,21.1124,34.2442,254.914,254.999
17,23,150,-149.445,13.8032,13.3204,21.7319,34.9254,254.991,255
17,24,150,-149.405,12.9883,12.3179,19.7176,31.998,254.999,254.999
17,25,149.945,-149.293,12.1669,11.4049,18.211,29.8068,254.906,254.905
17,26,148.251,-146.904,11.8683,11.1304,17.788,29.1934,252.027,252.013
17,27,135.55,-132.723,10.9687,10.3454,16.4999,27.0436,230.435,230.405
17,28,105.507,-102.537,8.63855,8.16797,13.0058,21.2854,179.359,179.36
17,29,70.3419,-68.4505,5.80053,5.49638,8.73815,14.2797,119.575,119.575
18,0,-0.574978,2.99555,0.266505,0.264284,0.428572,0.691609,0.22445,5.09205
18,1,-0.382841,5.10792,0.455094,0.455388,0.752543,1.2355,0.352713,8.67942
18,2,1.14596,9.63634,0.896124,0.916762,1.48201,4.30863,1.00905,16.3847
18,3,4.45002,16.7961,1.73928,4.17405,2.84012,9.90729,1.63787,28.5559
18,4,10.7731,27.9998,2.93749,6.94357,4.80327,18.8069,5.81018,47.2707
18,5,20.1134,42.8483,4.5175,12.6383,7.45574,29.2626,11.6278,72.2007
18,6,32.9633,60.8581,6.51469,18.3539,10.7723,42.8484,18.3118,102.414
18,7,49.5347,80.5608,8.79449,25.4647,14.5635,59.6989,25.4928,135.932
18,8,68.3299,99.0238,11.1061,33.762,18.3967,79.0775,32.4964,168.131
18,9,86.9237,114.03,13.1864,43.1945,21.793,100.077,39.6377,194.714
18,10,102.911,124.029,14.8958,53.9556,24.4792,121.824,47.8445,213.637
18,11,114.988,129.141,16.2017,65.8755,26.4088,142.295,57.797,225.263
18,12,123.181,129.589,17.0692,77.3094,27.6074,157.396,70.2365,231.388
18,13,128.034,124.562,17.3927,85.0623,27.9844,162.708,86.2386,233.579
18,14,130.316,113.032,17.0864,86.3632,27.4393,156.522,106.24,232.957
18,15,131.244,91.5427,16.2481,80.1946,26.0547,139.413,130.435,231.008
18,16,132.267,56.7243,15.1506,67.7217,24.1706,114.467,157.793,229.859
18,17,134.715,8.80678,14.1483,51.7432,22.3055,87.0138,186.398,231.79
18,18,139.041,-45.7116,13.5061,35.949,20.9464,62.8737,213.473,237.664
18,19,144.13,-94.9469,13.2722,23.7356,20.3224,46.0818,235.204,245.516
18,20,148.084,-128.257,13.2728,16.69,20.3216,37.3807,248.499,251.66
18,21,149.63,-143.762,13.2562,13.9467,20.6479,34.464,253.724,254.357
18,22,149.962,-148.52,13.0326,13.4132,21.0316,34.1388,254.832,254.934
18,23,149.997,-149.625,12.4454,13.4745,21.0883,34.0733,254.983,254.994
18,24,149.957,-149.443,12.6347,12.7966,20.2797,32.8549,254.927,254.927
18,25,149.355,-148.532,12.3206,12.0822,19.1587,31.1988,253.901,253.897
18,26,144.334,-142.694,11.7694,11.3347,18.0401,29.4704,245.367,245.336
18,27,126.345,-123.806,10.3268,9.88296,15.7256,25.7045,214.787,214.746
18,28,95.1876,-93.0108,7.82554,7.47021,11.8751,19.402,161.817,161.817
18,29,62.721,-61.4363,5.18112,4.93772,7.84468,12.8087,106.618,106.622
19,0,-0.354841,2.27964,0.202885,0.203137,0.329275,0.541212,0.16486,3.87752
19,1,-0.124304,3.83911,0.347321,0.34443,0.573551,0.942713,0.255508,6.51614
19,2,1.20941,7.19846,0.676295,0.695328,1.11871,3.35533,0.755322,12.2372
19,3,3.96413,12.4487,1.3131,3.28802,2.14548,7.72703,1.22375,21.1507
19,4,9.03149,20.5973,2.19581,5.42882,3.58975,14.5819,4.48243,34.7276
19,5,16.2425,31.2563,3.34584,9.88797,5.52455,22.5396,8.98636,52.6691
19,6,25.9688,44.2837,4.80894,14.3902,7.9448,32.9178,14.4356,74.5794
19,7,38.5219,59.1025,6.53573,20.1691,10.7996,46.0845,20.9274,99.7548
19,8,52.9463,73.7976,8.38765,27.1922,13.839,61.6811,27.905,125.601
19,9,67.9613,87.0006,10.1918,35.326,16.7653,78.8973,35.6766,149.485
19,10,82.013,96.8811,11.8007,44.2573,19.3203,96.3437,44.7722,169.344
19,11,93.598,102.467,13.0699,53.244,21.2663,111.759,55.268,183.779
19,12,102.103,102.911,13.8975,60.8862,22.4845,122.255,67.5989,192.842
19,13,107.608,97.1866,14.2217,65.3003,22.8983,125.227,82.3133,197.347
19,14,110.606,84.9491,14.0402,65.1881,22.5207,119.92,99.2039,198.397
19,15,112.403,64.3255,13.4911,60.2073,21.5456,107.186,118.798,198.14
19,16,114.632,33.9375,12.8139,51.3034,20.3152,89.5624,141.32,199.288
19,17,118.783,-5.33874,12.2882,40.4077,19.2575,70.7209,166.426,204.381
19,18,125.501,-49.3208,12.1001,29.8023,18.7264,54.2872,192.841,214.516
19,19,133.889,-90.724,12.2591,21.4362,18.8298,42.6672,217.678,228.065
19,20,141.798,-122.038,12.5632,16.2658,19.3786,36.3465,237.05,240.897
19,21,146.725,-139.692,12.7334,13.9375,20.0121,33.9728,248.339,249.367
19,22,148.876,-146.655,12.6315,13.2923,20.4621,33.5221,252.82,253.073
19,23,149.371,-148.459,12.4271,13.1515,20.5264,33.3308,253.864,253.922
19,24,148.627,-147.734,12.3446,12.7324,20.0153,32.5087,252.648,252.653
19,25,144.796,-143.455,11.9804,12.0441,18.9264,30.7818,246.138,246.128
19,26,132.87,-130.929,10.9535,10.7022,16.9975,27.6951,225.878,225.826
19,27,109.443,-107.338,9.02552,8.7239,13.8587,22.6024,186.05,185.992
19,28,79.3893,-78.0852,6.56209,6.30439,10.016,16.3401,134.959,134.957
19,29,51.7715,-51.1374,4.29204,4.11157,6.52419,10.6388,88.0083,88.0074
20,0,-0.207239,1.68293,0.150822,0.148202,0.251816,0.399464,0.122238,2.86693
20,1,0.0102813,2.78944,0.256327,0.258653,0.427862,0.691788,0.183699,4.74447
20,2,1.09775,5.20103,0.498333,0.510548,0.824568,2.51244,0.556839,8.8443
20,3,3.23426,8.92774,0.96233,2.496,1.56751,5.79729,0.880793,15.1748
20,4,7.05335,14.6545,1.58538,4.06953,2.59234,10.852,3.34072,24.669
20,5,12.2691,21.9724,2.37998,7.381,3.93339,16.5769,6.66728,37.0176
20,6,19.0435,30.794,3.38584,10.6535,5.58932,23.9279,10.6132,51.8955
20,7,27.7599,40.9779,4.58375,14.8868,7.55529,33.2622,15.5877,69.2143
20,8,37.7883,51.2568,5.8967,20.0633,9.70047,44.3544,21.1279,87.5433
20,9,48.558,60.8865,7.2245,26.0454,11.8565,56.6084,27.6247,105.511
20,10,59.2386,68.3565,8.47206,32.4823,13.8485,68.9312,35.5502,121.823
20,11,68.6556,72.6078,9.50414,38.6607,15.4581,79.5905,44.7609,134.937
20,12,76.1206,72.5652,10.2118,43.5944,16.53,86.6769,55.3559,144.246
20,13,81.4851,67.3039,10.5517,46.2143,17.0021,88.6785,67.5279,149.984
20,14,84.925,56.8331,10.5342,45.9225,16.897,85.3071,80.8551,152.79
20,15,87.5691,40.2008,10.285,42.6793,16.4088,77.2876,96.0861,154.699
20,16,90.87,16.9247,9.98928,37.1386,15.8146,66.3394,114.03,158.226
20,17,96.164,-12.2401,9.85314,30.4679,15.436,54.7483,135.158,165.669
20,18,104.189,-44.9945,10.0118,23.9761,15.524,44.6564,159.25,178.255
20,19,114.518,-77.4831,10.4776,18.7336,16.1485,37.4718,184.69,195.181
20,20,125.546,-105.293,11.0904,15.2847,17.1403,33.4987,208.337,213.226
20,21,134.403,-124.83,11.6077,13.506,18.1522,31.9722,226.453,228.33
20,22,139.83,-135.331,11.8626,12.8122,18.859,31.6637,236.872,237.635
20,23,141.243,-138.762,11.8303,12.4803,18.9863,31.26,239.766,240.053
20,24,138.066,-136.083,11.4982,11.8335,18.35,30.0321,234.6,234.654
20,25,128.441,-126.536,10.6725,10.8537,16.8094,27.3684,218.299,218.301
20,26,110.651,-108.912,9.18426,8.99794,14.2812,23.2454,188.107,188.044
20,27,86.4384,-85.1265,7.17205,6.9609,11.0493,17.9999,146.947,146.877
20,28,61.0677,-60.5971,5.06985,4.89186,7.76278,12.6548,103.817,103.816
20,29,39.7718,-39.6192,3.30377,3.18144,5.04197,8.21823,67.6063,67.6072
21,0,-0.120484,1.20933,0.115399,0.113182,0.179819,0.296324,0.0912997,2.06055
21,1,0.068888,1.97784,0.187136,0.181665,0.302286,0.497917,0.128837,3.36091
21,2,0.899948,3.6621,0.353622,0.358812,0.585596,1.82498,0.395896,6.2307
21,3,2.48365,6.23565,0.676959,1.84414,1.10419,4.21195,0.628229,10.5969
21,4,5.11091,10.0282,1.09614,2.94521,1.79808,7.73678,2.20961,16.846
21,5,8.53411,14.705,1.62438,5.29083,2.67262,11.6272,4.26006,24.7298
21,6,12.8449,20.2463,2.26115,7.52347,3.72763,16.5029,6.65495,34.0442
21,7,18.2974,26.5921,3.01691,10.3826,4.97392,22.6147,9.6987,44.8314
21,8,24.5829,32.9631,3.86089,13.8517,6.34328,29.8099,13.2021,56.4209
21,9,31.4657,38.9871,4.72467,17.8231,7.74674,37.712,17.5371,68.1526
21,10,38.5924,43.5605,5.56722,22.0111,9.0901,45.596,23.1562,79.4071
21,11,45.1749,45.899,6.28117,25.9359,10.2142,52.3569,29.8464,89.0219
21,12,50.7333,45.1729,6.80281,28.9907,11.0172,56.8739,37.6307,96.4528
21,13,55.1079,40.746,7.10516,30.592,11.4464,58.3202,46.5751,101.734
21,14,58.2966,32.7805,7.18081,30.4556,11.5096,56.5471,56.2713,105.103
21,15,61.1508,20.8008,7.13072,28.6335,11.3547,52.0698,67.5017,108.155
21,16,64.7678,4.66659,7.08238,25.5116,11.1917,45.9281,81.1478,112.832
21,17,70.1384,-15.1061,7.17965,21.7647,11.2255,39.4383,97.8391,120.852
21,18,77.8505,-37.3404,7.49922,18.1019,11.6207,33.8267,117.708,133.209
21,19,87.7303,-60.1853,8.05974,15.088,12.4242,29.8707,139.888,149.533
21,20,98.7416,-81.3791,8.75392,13.0199,13.5052,27.7373,162.205,167.573
21,21,108.382,-98.3082,9.39316,11.8284,14.5818,26.9553,181.316,183.959
21,22,114.835,-108.813,9.80175,11.2132,15.3411,26.7624,193.614,195.031
21,23,116.106,-112.374,9.80189,10.7098,15.4212,26.0075,196.562,197.212
21,24,111.008,-108.468,9.30139,9.68917,14.6194,24.2237,188.435,188.571
21,25,99.1452,-97.4794,8.28254,8.54166,12.9414,21.1167,168.456,168.463
21,26,81.8465,-80.8608,6.82579,6.67367,10.586,17.2237,139.136,139.056
21,27,62.1903,-61.6929,5.17966,5.03678,7.98511,12.9961,105.721,105.645
21,28,43.6557,-43.6446,3.63874,3.51943,5.57322,9.08017,74.2038,74.2066
21,29,28.7366,-28.7276,2.39912,2.31387,3.65942,5.9649,48.8499,48.8552
22,0,-0.0695544,0.850232,0.082551,0.0811858,0.132676,0.21291,0.065594,1.44898
22,1,0.0869763,1.3761,0.129959,0.128913,0.212638,0.348283,0.090908,2.32987
22,2,0.723294,2.48658,0.239551,0.248146,0.398828,1.28793,0.275279,4.22367
22,3,1.87081,4.20948,0.465419,1.31384,0.76039,2.97415,0.423163,7.15373
22,4,3.5983,6.60264,0.734013,2.06239,1.20841,5.3305,1.3332,11.0597
22,5,5.75108,9.46315,1.06727,3.61266,1.74915,7.87262,2.48234,15.865
